ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11199649,JB110262,1/9/2018 14:00,034XX S COTTAGE GROVE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,TRUE,TRUE,211,2,4,35,26,1181095,1882300,2018,5/4/2018 15:51,41.83227831,-87.6110357,"(41.832278311, -87.611035696)"
11200792,JB111498,1/10/2018 18:25,065XX S DR MARTIN LUTHER KING JR DR,454,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,312,3,20,69,08B,1180047,1861681,2018,5/4/2018 15:51,41.77572211,-87.61551273,"(41.775722112, -87.615512733)"
11216826,JB133147,1/28/2018 16:50,048XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,224,2,3,38,11,,,2018,2/4/2018 15:53,,,
11217745,JB133297,1/28/2018 16:51,0000X W C1 ST,890,THEFT,FROM BUILDING,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,FALSE,FALSE,1651,16,41,76,6,,,2018,2/4/2018 15:53,,,
11217845,JB132482,1/28/2018 2:40,011XX S CANAL ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,FALSE,FALSE,124,1,2,28,11,1173310,1895266,2018,5/4/2018 15:51,41.86803411,-87.63921516,"(41.868034106, -87.639215155)"
11220995,JB132770,1/28/2018 9:40,083XX S PEORIA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,613,6,21,71,08B,1171744,1849633,2018,5/4/2018 15:51,41.74284703,-87.64630333,"(41.742847032, -87.646303327)"
11221149,JB135370,1/28/2018 21:24,013XX N PULASKI RD,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,2535,25,27,23,04B,1149466,1908860,2018,5/4/2018 15:51,41.90583322,-87.72639837,"(41.905833216, -87.726398371)"
11221199,JB138748,1/28/2018 9:30,081XX S RHODES AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,631,6,6,44,6,1181322,1851087,2018,5/4/2018 15:51,41.74662177,-87.61116479,"(41.746621772, -87.61116479)"
11216982,JB133392,1/29/2018 0:01,048XX S PRINCETON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,935,9,3,37,26,1175111,1872622,2018,5/4/2018 15:51,41.80585698,-87.63328092,"(41.805856982, -87.633280922)"
11207915,JB121453,1/19/2018 8:35,062XX N FRANCISCO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2413,24,50,2,08B,1155878,1941294,2018,5/4/2018 15:51,41.99470733,-87.70196703,"(41.994707327, -87.701967026)"
11215287,JB131201,1/26/2018 23:00,007XX N LOTUS AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,TRUE,TRUE,1524,15,37,25,20,1139784,1904296,2018,5/4/2018 15:51,41.89349153,-87.76207589,"(41.893491529, -87.762075893)"
11218709,JB134984,1/29/2018 19:45,004XX W FULLERTON PKWY,820,THEFT,$500 AND UNDER,TAXICAB,FALSE,FALSE,1814,18,43,7,6,,,2018,2/5/2018 15:59,,,
11220980,JB134140,1/29/2018 15:48,026XX S KARLOV AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1031,10,22,30,14,1149472,1886192,2018,5/4/2018 15:51,41.84362952,-87.72696458,"(41.843629517, -87.726964584)"
11221505,JB133512,1/29/2018 7:00,0000X N STATE ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1176365,1900511,2018,5/4/2018 15:51,41.88235837,-87.62784152,"(41.882358367, -87.627841519)"
11222793,JB140874,1/16/2018 20:00,059XX S RACINE AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,712,7,16,68,6,1169336,1865429,2018,5/4/2018 15:51,41.7862457,-87.65466966,"(41.786245702, -87.654669662)"
11222893,JB141150,1/15/2018 15:45,001XX N STATE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1176352,1900918,2018,5/4/2018 15:51,41.88347549,-87.62787697,"(41.883475491, -87.627876969)"
11223038,JB132028,1/27/2018 17:20,048XX W IRVING PARK RD,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1624,16,45,15,6,1143383,1926153,2018,5/4/2018 15:51,41.95340285,-87.74831021,"(41.953402848, -87.748310208)"
11223167,JB130336,1/26/2018 12:07,081XX S ELLIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,631,6,8,44,08B,1184311,1851202,2018,5/4/2018 15:51,41.74686798,-87.60020889,"(41.746867983, -87.600208894)"
11212413,JB127444,1/23/2018 23:25,005XX N LA SALLE DR,610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,TRUE,FALSE,1831,18,42,8,5,1175053,1903664,2018,5/4/2018 15:51,41.89103987,-87.6325646,"(41.891039874, -87.632564597)"
11220583,JB137823,1/30/2018 8:00,012XX N CLEAVER ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1433,14,1,24,6,,,2018,2/6/2018 15:54,,,
11223557,JB142170,1/29/2018 11:00,077XX S PHILLIPS AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,421,4,7,43,5,1193874,1854079,2018,5/4/2018 15:51,41.75453378,-87.56507407,"(41.754533775, -87.565074073)"
11218876,JB135831,1/31/2018 0:12,052XX S WESTERN AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,923,9,14,63,26,1161261,1869821,2018,5/4/2018 15:51,41.79846902,-87.68415518,"(41.798469018, -87.684155176)"
11223906,JB142621,1/1/2018 9:00,034XX N LINCOLN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,1922,19,32,6,26,1164135,1923103,2018,5/4/2018 15:51,41.94461943,-87.67211043,"(41.94461943, -87.672110431)"
11223930,JB137191,1/25/2018 15:58,078XX S ASHLAND AVE,810,THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,611,6,17,71,6,1167038,1852660,2018,5/4/2018 15:51,41.75125536,-87.66345992,"(41.751255357, -87.663459922)"
11224010,JB131426,1/26/2018 19:30,040XX N MILWAUKEE AVE,620,BURGLARY,UNLAWFUL ENTRY,ANIMAL HOSPITAL,FALSE,FALSE,1624,16,45,15,5,1143460,1926313,2018,5/4/2018 15:51,41.95384046,-87.74802313,"(41.95384046, -87.748023129)"
23798,JB135745,1/30/2018 21:51,024XX W EASTWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,FALSE,1911,19,47,4,01A,1159285,1930760,2018,3/18/2019 16:08,41.96573195,-87.68972564,"(41.965731951, -87.689725637)"
11195263,JB104387,1/3/2018 20:00,004XX E 46TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,221,2,3,38,7,1180026,1874617,2018,5/4/2018 15:51,41.81122016,-87.61519357,"(41.81122016, -87.615193573)"
11214447,JB130119,1/26/2018 9:20,0000X W KINZIE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,TRUE,FALSE,1831,18,42,8,11,1176088,1903018,2018,5/4/2018 15:51,41.88924396,-87.62878307,"(41.889243957, -87.628783073)"
11214708,JB130190,1/26/2018 10:07,011XX W WILSON AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,TRUE,FALSE,1913,19,46,3,15,1167963,1930704,2018,7/11/2018 15:52,41.96539498,-87.65782015,"(41.965394976, -87.657820148)"
11219563,JB136630,1/31/2018 6:15,058XX N SHERIDAN RD,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2022,20,48,77,6,,,2018,2/7/2018 15:51,,,
11221417,JB138946,1/31/2018 22:01,022XX W WINONA ST,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2031,20,47,4,6,,,2018,2/7/2018 15:51,,,
11221434,JB138924,1/31/2018 15:20,005XX N LAKE SHORE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,FALSE,FALSE,1834,18,42,8,14,,,2018,2/7/2018 15:51,,,
11221877,JB139752,1/31/2018 19:00,008XX E 38TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,FALSE,FALSE,212,2,4,36,14,,,2018,2/7/2018 15:51,,,
11221602,JB136548,1/31/2018 16:08,042XX N CLARENDON AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1915,19,46,3,08A,1170144,1928727,2018,5/4/2018 15:51,41.95992256,-87.64985913,"(41.959922564, -87.649859134)"
11221770,JB136050,1/31/2018 9:35,075XX S BLACKSTONE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,411,4,5,43,08B,1187512,1855308,2018,5/4/2018 15:51,41.7580598,-87.58834949,"(41.758059796, -87.588349486)"
11221888,JB139776,1/26/2018 16:30,019XX W LAWRENCE AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1912,19,47,4,6,1162342,1931889,2018,5/4/2018 15:51,41.96876642,-87.67845395,"(41.968766415, -87.678453952)"
11224204,JB143014,1/10/2018 18:00,014XX N LAKE SHORE DR,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1824,18,43,8,6,1176822,1909956,2018,5/4/2018 15:51,41.90826559,-87.62587746,"(41.908265588, -87.625877455)"
11224225,JB143132,1/8/2018 19:00,063XX S FAIRFIELD AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,825,8,15,66,6,1159133,1862524,2018,5/4/2018 15:51,41.77848888,-87.69215859,"(41.778488882, -87.692158587)"
11224376,JB141308,1/28/2018 3:56,049XX W CARMEN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,1623,16,45,12,26,1142431,1933455,2018,5/4/2018 15:51,41.97345793,-87.75162765,"(41.973457931, -87.751627651)"
11224570,JB142865,1/10/2018 9:15,044XX S WALLACE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,925,9,11,61,11,1173043,1875302,2018,5/4/2018 15:51,41.81325714,-87.64078632,"(41.813257139, -87.640786322)"
23800,JB137001,1/31/2018 23:22,047XX W ARTHINGTON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1131,11,24,25,01A,1144911,1895611,2018,3/18/2019 16:08,41.86956364,-87.74346523,"(41.869563638, -87.743465231)"
23799,JB136342,1/31/2018 14:02,111XX S EMERALD AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,2233,22,34,49,01A,1173300,1831037,2018,3/19/2019 16:11,41.69178272,-87.6411499,"(41.691782717, -87.641149904)"
11216053,JB132194,1/27/2018 19:33,046XX W FIFTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,1131,11,24,25,16,1145702,1895366,2018,5/4/2018 15:51,41.86887638,-87.74056743,"(41.868876375, -87.74056743)"
11216080,JB132257,1/27/2018 19:20,0000X W OHIO ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1175728,1904181,2018,5/4/2018 15:51,41.8924434,-87.63007012,"(41.892443395, -87.630070119)"
11216169,JB132342,1/27/2018 22:43,019XX S KEDZIE AVE,820,THEFT,$500 AND UNDER,CTA PLATFORM,FALSE,FALSE,1022,10,24,29,6,1155336,1890250,2018,5/4/2018 15:51,41.85464951,-87.70533588,"(41.854649511, -87.705335883)"
11216170,JB132430,1/28/2018 1:15,006XX N ORLEANS ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,1831,18,42,8,08B,1173803,1904934,2018,5/4/2018 15:51,41.89455275,-87.63711734,"(41.894552747, -87.637117341)"
11216274,JB132556,1/28/2018 4:31,0000X W TERMINAL ST,1335,CRIMINAL TRESPASS,TO AIRPORT,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,TRUE,FALSE,1652,16,41,76,26,1100726,1934289,2018,5/4/2018 15:51,41.9764212,-87.90497627,"(41.9764212, -87.904976266)"
11216340,JB132623,1/28/2018 4:05,012XX N DEARBORN ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1824,18,42,8,6,1175706,1908710,2018,5/4/2018 15:51,41.90487169,-87.63001456,"(41.904871691, -87.630014558)"
11216367,JB132652,1/27/2018 11:00,0000X S MICHIGAN AVE,890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,112,1,42,32,6,1177316,1900287,2018,5/4/2018 15:51,41.88172219,-87.62435627,"(41.881722193, -87.624356274)"
11216453,JB132606,1/28/2018 7:20,037XX W AGATITE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,1723,17,39,14,08B,1150640,1929313,2018,5/4/2018 15:51,41.96193508,-87.72154969,"(41.961935079, -87.721549691)"
11216508,JB130903,1/19/2018 20:00,018XX W NORTH AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESTAURANT,FALSE,FALSE,1424,14,1,24,26,1163678,1910679,2018,5/4/2018 15:51,41.91053688,-87.67414124,"(41.910536878, -87.67414124)"
11216509,JB132810,1/27/2018 19:00,003XX N STATE ST,2870,PUBLIC PEACE VIOLATION,PEEPING TOM,RESTAURANT,FALSE,FALSE,1831,18,42,8,24,1176298,1902596,2018,5/4/2018 15:51,41.88808123,-87.62802462,"(41.888081232, -87.628024615)"
11216539,JB132586,1/28/2018 6:10,019XX S ST LOUIS AVE,291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,APARTMENT,FALSE,FALSE,1024,10,24,29,2,1153407,1890187,2018,5/4/2018 15:51,41.85451513,-87.71241784,"(41.854515128, -87.712417842)"
11216569,JB132923,1/28/2018 13:30,021XX W DEVON AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,2412,24,50,2,26,1160678,1942466,2018,5/4/2018 15:51,41.99782486,-87.68427771,"(41.997824864, -87.684277713)"
11216595,JB132992,1/28/2018 13:51,0000X W TERMINAL ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,FALSE,FALSE,1651,16,41,76,26,1100317,1935229,2018,5/4/2018 15:51,41.9790063,-87.90646316,"(41.979006297, -87.906463155)"
11216621,JB132953,1/28/2018 13:40,001XX N PINE AVE,460,BATTERY,SIMPLE,APARTMENT,TRUE,FALSE,1523,15,29,25,08B,1139477,1900584,2018,5/4/2018 15:51,41.88331094,-87.76329398,"(41.883310937, -87.763293978)"
11216731,JB133090,1/28/2018 16:27,0000X S STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,112,1,42,32,6,1176389,1900278,2018,5/4/2018 15:51,41.88171846,-87.62776043,"(41.88171846, -87.627760426)"
11216732,JB132936,1/28/2018 14:15,031XX W MADISON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,1124,11,28,27,08B,1155456,1899850,2018,5/4/2018 15:51,41.88099052,-87.70463737,"(41.880990522, -87.70463737)"
11216743,JB133141,1/28/2018 17:50,107XX S TRUMBULL AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2211,22,19,74,08A,1155243,1833111,2018,5/4/2018 15:51,41.69785333,-87.7072042,"(41.697853332, -87.7072042)"
11216763,JB133186,1/28/2018 18:00,031XX W 103RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,2211,22,19,74,6,1157026,1836163,2018,5/4/2018 15:51,41.70619283,-87.70059363,"(41.706192826, -87.700593626)"
11216797,JB133223,1/28/2018 19:23,014XX S ST LOUIS AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,TRUE,FALSE,1021,10,24,29,18,1153272,1892769,2018,5/4/2018 15:51,41.86160311,-87.71284486,"(41.861603111, -87.712844863)"
11216881,JB133279,1/28/2018 20:23,006XX E 87TH PL,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,632,6,6,44,08B,1181969,1847103,2018,5/4/2018 15:51,41.7356743,-87.60891694,"(41.735674302, -87.608916935)"
11216911,JB133254,1/28/2018 19:30,006XX N RUSH ST,460,BATTERY,SIMPLE,HOTEL/MOTEL,FALSE,FALSE,1834,18,42,8,08B,1176989,1904605,2018,5/4/2018 15:51,41.89357842,-87.62542619,"(41.893578417, -87.625426193)"
11216914,JB133233,1/28/2018 19:15,013XX E 47TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,222,2,4,39,6,1185766,1874101,2018,5/4/2018 15:51,41.80967067,-87.59415622,"(41.809670667, -87.594156219)"
11217022,JB133412,1/29/2018 1:00,0000X W CHICAGO AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1832,18,42,8,6,1176072,1905724,2018,5/4/2018 15:51,41.89666972,-87.62876023,"(41.896669722, -87.628760228)"
11217051,JB133390,1/28/2018 22:55,016XX W CULLERTON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,1234,12,25,31,15,1165854,1890473,2018,5/4/2018 15:51,41.85504386,-87.66672404,"(41.855043864, -87.666724041)"
11217079,JB133471,1/29/2018 4:48,061XX N LINCOLN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1711,17,50,13,14,1152823,1941005,2018,5/4/2018 15:51,41.99397556,-87.71321248,"(41.993975555, -87.713212482)"
11217107,JB133528,1/29/2018 4:30,100XX W OHARE ST,890,THEFT,FROM BUILDING,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,FALSE,FALSE,1651,16,41,76,6,1100658,1934241,2018,5/4/2018 15:51,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
11217142,JB133561,1/29/2018 8:15,011XX W JACKSON BLVD,460,BATTERY,SIMPLE,"VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)",FALSE,FALSE,1232,12,2,28,08B,1168762,1898793,2018,5/4/2018 15:51,41.87781217,-87.65580942,"(41.877812165, -87.655809416)"
11217207,JB133705,1/28/2018 17:30,018XX N CLARK ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1814,18,43,7,6,1174553,1912486,2018,5/4/2018 15:51,41.91525907,-87.63413676,"(41.915259074, -87.634136763)"
11217276,JB133625,1/26/2018 13:00,017XX W PRYOR AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2212,22,19,75,08B,1166533,1831078,2018,5/4/2018 15:51,41.69204178,-87.66592364,"(41.692041778, -87.665923635)"
11217344,JB133876,1/29/2018 12:15,068XX S CORNELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,332,3,5,43,08B,1188380,1860034,2018,5/4/2018 15:51,41.77100768,-87.58501773,"(41.771007679, -87.585017725)"
11217420,JB133843,1/29/2018 11:55,063XX S WOODLAWN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,314,3,20,42,14,1185308,1863150,2018,5/4/2018 15:51,41.77963105,-87.59618049,"(41.779631054, -87.596180489)"
11217445,JB133980,1/26/2018 10:00,050XX W WINDSOR AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1623,16,45,15,6,1141932,1929781,2018,5/4/2018 15:51,41.96338545,-87.75355404,"(41.963385454, -87.753554042)"
11217512,JB134041,1/29/2018 11:45,007XX S WABASH AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,123,1,2,32,6,1176907,1896981,2018,5/4/2018 15:51,41.8726596,-87.62595814,"(41.8726596, -87.625958144)"
11217513,JB133852,1/29/2018 11:05,131XX S CARVER DR,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,533,5,9,54,08B,1186850,1818609,2018,5/4/2018 15:51,41.65736912,-87.5919336,"(41.65736912, -87.591933595)"
11217656,JB134188,1/29/2018 7:30,065XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,FALSE,FALSE,312,3,20,69,14,1180045,1861735,2018,5/4/2018 15:51,41.77587034,-87.61551841,"(41.775870339, -87.615518412)"
11217686,JB134352,1/29/2018 17:45,030XX W 26TH ST,860,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,1033,10,12,30,6,1156324,1886588,2018,5/4/2018 15:51,41.84458068,-87.70180834,"(41.844580682, -87.701808336)"
11217783,JB134470,1/29/2018 8:45,013XX W FULTON ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1215,12,27,28,6,1167122,1901982,2018,5/4/2018 15:51,41.88659839,-87.66173943,"(41.886598391, -87.661739426)"
11217784,JB134483,1/29/2018 18:51,0000X S STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,6,1176391,1900196,2018,5/4/2018 15:51,41.8814934,-87.62775556,"(41.881493402, -87.627755557)"
11217786,JB134473,1/29/2018 17:00,018XX N LINCOLN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1814,18,43,7,6,1174122,1912793,2018,5/4/2018 15:51,41.91611113,-87.63571102,"(41.916111127, -87.635711022)"
11217789,JB134249,1/29/2018 16:35,055XX W EDMUNDS ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1623,16,45,11,5,1138542,1932561,2018,5/4/2018 15:51,41.97107629,-87.76595041,"(41.97107629, -87.765950413)"
11217812,JB134386,1/29/2018 18:21,036XX W WRIGHTWOOD AVE,031A,ROBBERY,ARMED: HANDGUN,CONVENIENCE STORE,FALSE,FALSE,2524,25,35,22,3,1151471,1917037,2018,5/4/2018 15:51,41.92823248,-87.71881801,"(41.928232475, -87.718818012)"
11217841,JB134448,1/29/2018 19:08,020XX N HARLEM AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2512,25,36,25,08B,1127765,1912732,2018,5/4/2018 15:51,41.91685218,-87.80602788,"(41.916852176, -87.806027883)"
11217978,JB134650,1/30/2018 1:07,110XX S HALSTED ST,334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,OTHER,FALSE,FALSE,2233,22,34,75,3,1172952,1831572,2018,5/4/2018 15:51,41.69325851,-87.64240826,"(41.693258507, -87.642408263)"
11218001,JB134682,1/29/2018 18:00,055XX N MANGO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1622,16,45,11,7,1136871,1936465,2018,5/4/2018 15:51,41.98181941,-87.77200088,"(41.981819411, -87.772000879)"
11218002,JB134672,1/30/2018 4:08,117XX S WALLACE ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,FALSE,TRUE,524,5,34,53,04B,1174422,1826874,2018,5/4/2018 15:51,41.68033398,-87.6371653,"(41.680333981, -87.637165295)"
11218050,JB134718,1/29/2018 16:00,033XX S WESTERN AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,911,9,12,59,6,1160881,1882657,2018,5/4/2018 15:51,41.83370042,-87.68519367,"(41.833700417, -87.68519367)"
11218087,JB134775,1/30/2018 8:20,037XX W HURON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1112,11,27,23,08B,1151174,1904408,2018,5/4/2018 15:51,41.89358315,-87.7202411,"(41.893583154, -87.720241104)"
11218130,JB134830,1/30/2018 0:00,131XX S ST LAWRENCE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,533,5,9,54,7,1182582,1818210,2018,5/4/2018 15:51,41.65637388,-87.6075631,"(41.656373881, -87.6075631)"
11218132,JB134735,1/30/2018 7:14,016XX N MONITOR AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2531,25,29,25,08B,1137185,1910235,2018,5/4/2018 15:51,41.90983596,-87.7714784,"(41.909835964, -87.771478401)"
11218170,JB133883,1/29/2018 12:15,029XX W BELMONT AVE,460,BATTERY,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,1411,14,33,21,08B,1156001,1921128,2018,5/4/2018 15:51,41.93936818,-87.70206113,"(41.939368182, -87.702061127)"
11218272,JB132817,1/27/2018 7:00,009XX S AUSTIN BLVD,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,1513,15,29,25,04B,1136517,1895636,2018,5/4/2018 15:51,41.86978639,-87.77428182,"(41.869786389, -87.774281815)"
11218275,JB135050,1/30/2018 11:43,012XX W 74TH ST,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,RESIDENCE,TRUE,FALSE,734,7,17,67,26,1169184,1855707,2018,5/4/2018 15:51,41.75957061,-87.65550791,"(41.759570613, -87.65550791)"
11218304,JB134849,1/30/2018 8:35,053XX S LOOMIS BLVD,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,934,9,16,61,08B,1167902,1869441,2018,5/4/2018 15:51,41.79728605,-87.65981218,"(41.797286045, -87.659812184)"
11218336,JB134903,1/30/2018 10:30,089XX S BUFFALO AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,424,4,10,46,08B,1199596,1846366,2018,5/4/2018 15:51,41.73322663,-87.54436434,"(41.733226633, -87.544364336)"
11218381,JB135170,1/30/2018 13:15,034XX W DOUGLAS BLVD,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1021,10,24,29,08B,1153608,1893242,2018,5/4/2018 15:51,41.86289441,-87.71159889,"(41.862894406, -87.711598886)"
11218382,JB135195,1/18/2018 13:01,063XX S SACRAMENTO AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,823,8,15,66,6,1157473,1862467,2018,5/4/2018 15:51,41.77836627,-87.69824584,"(41.778366269, -87.698245838)"
11218416,JB135193,1/29/2018 22:30,066XX S CARPENTER ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,724,7,17,68,04A,1170458,1860722,2018,5/4/2018 15:51,41.77330476,-87.65069286,"(41.773304759, -87.650692856)"
11218447,JB135246,1/29/2018 14:30,001XX W NORTH AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,FALSE,FALSE,1821,18,43,8,10,1174659,1910994,2018,5/4/2018 15:51,41.91116259,-87.63379204,"(41.911162587, -87.633792041)"
